run_id,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,Model,mode,amas_score,maes_score,mseaq_anx,mseaq_se,total_correct,n_observations,confidence,accuracy,confidence_scaled,delta_confidence,math_lover_flg,math_hater_flg
66e1b16830,18,transgender,heterosexual,Philadelphia,employed part-time,vocational diploma,married,0,native-born american,Christianity,master's degree,lower secondary,"volunteering, videogames","literature, economics","art, history",91,high,26,low,35,moderate,21,low,51,moderate,Qwen3 4B (Uncensored),human,30,31,47,26,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
425fb2fcd2,50,woman,heterosexual,Bari,employed part-time,upper secondary,divorced,1,native-born Italian,Christianity,vocational diploma,lower secondary,"running, hiking, baking, knitting","literature, maths","computer science, history",100,high,35,moderate,40,moderate,71,high,45,moderate,Qwen3 4B (Uncensored),human,22,28,57,32,12,18,4.666666666666667,0.6666666666666666,0.8500000000000001,-0.1833333333333334,True,False
4295229f28,70,woman,heterosexual,Kansas City,retired,upper secondary,married,2,native-born American,Hinduism,PhD,vocational diploma,"cinema, birdwatching","history, biology","computer science, philosophy",13,low,18,low,84,high,54,moderate,11,low,Qwen3 4B (Uncensored),human,22,21,26,32,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
6c3da7b4ee,19,agender,heterosexual,Los Angeles,unemployed,bachelor's degree,single,0,native-born American,Buddhism,lower secondary,primary school,"knitting, gardening","art, computer science","biology, maths",63,moderate,70,high,0,low,26,low,5,low,Qwen3 4B (Uncensored),human,23,29,34,30,11,18,4.666666666666667,0.6111111111111112,0.8500000000000001,-0.2388888888888889,False,True
f1dfba04ad,35,genderqueer,heterosexual,Washington DC,self-employed,upper secondary,in a relationship,1,native-born American,Islam,PhD,no formal education,"birdwatching, volunteering, travel, classical music","biology, chemistry","maths, economics",63,moderate,23,low,50,moderate,9,low,26,low,Qwen3 4B (Uncensored),human,22,29,50,30,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,False,True
2439d01bfa,35,woman,heterosexual,Bari,employed full-time,PhD,married,0,native-born italian,Islam,primary school,PhD,"painting, photography","physics, biology","computer science, economics",97,high,64,moderate,21,low,86,high,7,low,Qwen3 4B (Uncensored),human,31,34,46,30,10,18,4.888888888888889,0.5555555555555556,0.9500000000000002,-0.3944444444444446,False,False
b49586100c,23,genderqueer,heterosexual,Washington DC,employed part-time,upper secondary,in a relationship,0,native-born American,Christianity,upper secondary,vocational diploma,"birdwatching, hiking","literature, biology","philosophy, art",78,high,77,high,63,moderate,31,low,92,high,Qwen3 4B (Uncensored),human,30,28,53,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
44ef674fe5,22,man,heterosexual,Bologna,self-employed,upper secondary,single,0,native-born Italian,Atheist,no formal education,lower secondary,"photography, board games, reading novels, videogames","biology, philosophy","physics, history",87,high,99,high,88,high,21,low,28,low,Qwen3 4B (Uncensored),human,21,36,24,34,9,18,4.833333333333333,0.5,0.9249999999999998,-0.4249999999999998,False,False
1fccaa4d57,26,man,heterosexual,Washington DC,self-employed,bachelor's degree,married,1,immigrant,Islam,lower secondary,lower secondary,"videogames, baking, photography, volunteering, hiking","philosophy, computer science","biology, art",88,high,14,low,23,low,26,low,0,low,Qwen3 4B (Uncensored),human,22,30,24,32,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
d6fbb6a7fa,20,man,heterosexual,Bari,full-time student,bachelor's degree,single,0,native-born Italian,Buddhism,no formal education,lower secondary,"travel, cinema","economics, physics","art, maths",15,low,22,low,31,low,79,high,23,low,Qwen3 4B (Uncensored),human,21,26,50,25,11,18,4.944444444444445,0.6111111111111112,0.975,-0.3638888888888889,False,True
dc5222f454,18,woman,heterosexual,Rome,employed part-time,vocational diploma,in a relationship,0,immigrant,Agnostic,primary school,master's degree,"hiking, classical music, gardening","art, philosophy","history, chemistry",65,moderate,24,low,18,low,98,high,41,moderate,Qwen3 4B (Uncensored),human,24,26,50,30,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
2b8fb60c0e,23,man,heterosexual,Milan,employed full-time,bachelor's degree,single,0,native-born Italian,Islam,no formal education,master's degree,"hiking, travel","computer science, biology","history, art",54,moderate,71,high,43,moderate,69,high,89,high,Qwen3 4B (Uncensored),human,28,37,53,33,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
7276838429,21,man,asexual,New York,full-time student,upper secondary,single,0,native-born American,Agnostic,no formal education,vocational diploma,"hiking, classical music, cooking, cinema","economics, philosophy","biology, computer science",55,moderate,17,low,31,low,39,moderate,25,low,Qwen3 4B (Uncensored),human,24,26,37,30,12,18,4.777777777777778,0.6666666666666666,0.8999999999999999,-0.2333333333333332,False,False
2f6d337984,25,woman,heterosexual,Chicago,full-time student,master's degree,in a relationship,1,native-born American,Judaism,master's degree,upper secondary,"rock climbing, volunteering, yoga","computer science, history","physics, economics",54,moderate,52,moderate,29,low,99,high,7,low,Qwen3 4B (Uncensored),human,22,31,24,34,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
976b8f265e,40,man,bisexual,Rome,unemployed,upper secondary,in a relationship,1,native-born Italian,Agnostic,primary school,upper secondary,"baking, classical music, football (calcio), gardening, painting","art, chemistry","computer science, maths",22,low,49,moderate,87,high,40,moderate,17,low,Qwen3 4B (Uncensored),human,22,28,50,31,10,18,4.944444444444445,0.5555555555555556,0.975,-0.4194444444444445,False,True
9b36ed53b2,27,transgender,heterosexual,Lecce,unemployed,PhD,single,1,native-born italian,Islam,PhD,vocational diploma,"running, reading novels, volunteering","economics, philosophy","biology, physics",62,moderate,97,high,20,low,39,moderate,37,moderate,Qwen3 4B (Uncensored),human,30,33,40,26,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
10e8454801,18,genderqueer,heterosexual,Washington DC,full-time student,vocational diploma,in a relationship,0,native-born American,Atheist,bachelor's degree,bachelor's degree,"travel, reading novels","philosophy, literature","computer science, chemistry",52,moderate,20,low,70,high,48,moderate,18,low,Qwen3 4B (Uncensored),human,22,28,49,29,12,18,4.777777777777778,0.6666666666666666,0.8999999999999999,-0.2333333333333332,False,False
570c7546dd,18,man,heterosexual,New York,full-time student,upper secondary,single,0,native-born American,Islam,no formal education,primary school,"running, volunteering, rock climbing, classical music, hiking","computer science, economics","biology, philosophy",78,high,88,high,39,moderate,10,low,28,low,Qwen3 4B (Uncensored),human,22,37,50,34,10,18,4.944444444444445,0.5555555555555556,0.975,-0.4194444444444445,False,False
175ad628ed,25,genderqueer,homosexual,Philadelphia,employed part-time,vocational diploma,single,0,native-born American,Buddhism,upper secondary,master's degree,"yoga, hiking, running, cycling, travel","economics, literature","maths, philosophy",81,high,61,moderate,21,low,25,low,80,high,Qwen3 4B (Uncensored),human,27,28,51,24,12,18,4.888888888888889,0.6666666666666666,0.9500000000000002,-0.2833333333333335,False,True
5d277baa3b,40,man,asexual,Bologna,employed full-time,bachelor's degree,single,0,native-born Italian,Christianity,master's degree,master's degree,"hiking, classical music","chemistry, art","philosophy, literature",19,low,41,moderate,77,high,10,low,96,high,Qwen3 4B (Uncensored),human,26,28,75,26,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,False
19e09c3065,30,woman,homosexual,Naples,employed full-time,bachelor's degree,in a relationship,2,immigrant,Christianity,lower secondary,vocational diploma,"cinema, football (calcio), running, gardening, volunteering","economics, philosophy","computer science, art",3,low,76,high,26,low,10,low,92,high,Qwen3 4B (Uncensored),human,30,27,87,14,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
9f382c2262,35,woman,heterosexual,Philadelphia,employed full-time,vocational diploma,divorced,1,immigrant,Islam,primary school,PhD,"rock climbing, volunteering, cinema","computer science, economics","art, biology",75,high,9,low,92,high,5,low,86,high,Qwen3 4B (Uncensored),human,30,30,50,30,10,18,4.944444444444445,0.5555555555555556,0.975,-0.4194444444444445,False,False
653991b261,20,transgender,heterosexual,Milan,employed part-time,vocational diploma,married,0,immigrant,Atheist,primary school,vocational diploma,"hiking, yoga","maths, economics","computer science, literature",50,moderate,33,moderate,8,low,21,low,1,low,Qwen3 4B (Uncensored),human,32,25,50,30,10,18,4.666666666666667,0.5555555555555556,0.8500000000000001,-0.2944444444444445,True,False
22b25293e9,27,woman,asexual,Rome,self-employed,lower secondary,single,2,native-born italian,Hinduism,bachelor's degree,upper secondary,"reading novels, cooking, volunteering","biology, economics","history, computer science",65,moderate,38,moderate,30,low,42,moderate,40,moderate,Qwen3 4B (Uncensored),human,30,33,51,26,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,False
33fc779d64,24,genderqueer,heterosexual,Los Angeles,employed full-time,upper secondary,in a relationship,0,native-born American,Christianity,master's degree,master's degree,"rock climbing, painting","chemistry, philosophy","biology, literature",75,high,95,high,77,high,74,high,23,low,Qwen3 4B (Uncensored),human,22,43,24,34,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
423fb20859,35,man,heterosexual,New York,employed part-time,vocational diploma,divorced,0,native-born American,Christianity,lower secondary,lower secondary,"videogames, football (calcio), photography","chemistry, physics","economics, philosophy",25,low,87,high,37,moderate,23,low,26,low,Qwen3 4B (Uncensored),human,23,29,45,29,12,18,4.833333333333333,0.6666666666666666,0.9249999999999998,-0.2583333333333332,False,False
2282b5e796,35,transgender,heterosexual,Chicago,employed full-time,master's degree,in a relationship,0,immigrant,Hinduism,primary school,PhD,"volunteering, cinema, knitting, yoga","literature, maths","art, chemistry",62,moderate,58,moderate,49,moderate,50,moderate,35,moderate,Qwen3 4B (Uncensored),human,30,38,50,33,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,True,False
87e381dba8,26,genderqueer,heterosexual,Chicago,self-employed,vocational diploma,in a relationship,0,immigrant,Christianity,lower secondary,master's degree,"running, travel, birdwatching, cycling, rock climbing","philosophy, art","literature, biology",88,high,75,high,52,moderate,60,moderate,47,moderate,Qwen3 4B (Uncensored),human,30,37,50,33,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,False
b8fa7ce16f,22,woman,bisexual,Bari,employed part-time,upper secondary,married,0,native-born italian,Hinduism,no formal education,no formal education,"cooking, yoga","biology, chemistry","maths, physics",64,moderate,93,high,45,moderate,90,high,65,moderate,Qwen3 4B (Uncensored),human,30,32,54,33,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,True
417cf4aae1,20,man,heterosexual,Milan,full-time student,upper secondary,in a relationship,0,native-born Italian,Atheist,lower secondary,lower secondary,"classical music, volunteering, videogames, gardening","history, maths","economics, biology",62,moderate,5,low,10,low,0,low,65,moderate,Qwen3 4B (Uncensored),human,28,26,49,29,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,True,False
718bdd8cd2,60,man,heterosexual,Bologna,unemployed,bachelor's degree,divorced,1,native-born Italian,Agnostic,upper secondary,primary school,"birdwatching, gardening, baking","art, computer science","philosophy, economics",80,high,53,moderate,73,high,36,moderate,93,high,Qwen3 4B (Uncensored),human,31,31,59,30,11,18,4.777777777777778,0.6111111111111112,0.8999999999999999,-0.2888888888888887,False,False
8b05f8f12f,24,woman,asexual,Kansas City,employed full-time,vocational diploma,in a relationship,0,native-born american,Atheist,master's degree,vocational diploma,"football (calcio), rock climbing","literature, chemistry","computer science, physics",11,low,87,high,40,moderate,5,low,96,high,Qwen3 4B (Uncensored),human,32,27,89,19,10,18,4.777777777777778,0.5555555555555556,0.8999999999999999,-0.3444444444444443,False,False
a00b282362,29,man,asexual,Washington DC,employed full-time,lower secondary,single,1,native-born American,Judaism,vocational diploma,no formal education,"knitting, baking, classical music, birdwatching","computer science, physics","history, maths",30,low,40,moderate,71,high,7,low,66,moderate,Qwen3 4B (Uncensored),human,22,30,50,29,10,18,4.833333333333333,0.5555555555555556,0.9249999999999998,-0.3694444444444442,False,True
a6b826ddac,27,agender,heterosexual,Milan,self-employed,lower secondary,married,0,native-born Italian,Christianity,bachelor's degree,PhD,"rock climbing, cycling, cinema, running, painting","computer science, economics","philosophy, maths",82,high,82,high,3,low,41,moderate,71,high,Qwen3 4B (Uncensored),human,31,37,42,34,11,18,4.833333333333333,0.6111111111111112,0.9249999999999998,-0.3138888888888886,False,True
a82ec191e7,50,transgender,bisexual,New York,self-employed,upper secondary,single,0,native-born american,Islam,PhD,no formal education,"gardening, videogames, classical music","chemistry, maths","philosophy, history",83,high,8,low,59,moderate,89,high,16,low,Qwen3 4B (Uncensored),human,30,38,54,32,10,18,4.722222222222222,0.5555555555555556,0.875,-0.3194444444444444,True,False
9fd53a9b07,20,man,heterosexual,Kansas City,full-time student,bachelor's degree,in a relationship,0,native-born American,Hinduism,lower secondary,no formal education,"reading novels, volunteering, yoga, hiking, classical music","physics, computer science","maths, history",68,high,56,moderate,33,moderate,99,high,45,moderate,Qwen3 4B (Uncensored),human,24,39,46,34,11,18,4.888888888888889,0.6111111111111112,0.9500000000000002,-0.338888888888889,False,True
