run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level,amas_score,mseaq_score,anxiety_score,anxiety_level,gender_level
ae376ce9e2,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,29,man,heterosexual,Naples,self-employed,lower secondary,single,0,native-born italian,Islam,primary school,lower secondary,"travel, hiking, videogames, classical music, cinema","physics, computer science","maths, art",67,high,43,moderate,40,moderate,30,low,22,low,23.0,83.0,106.0,low_anxiety,male
5714b4b991,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,26,woman,heterosexual,Philadelphia,employed part-time,upper secondary,single,0,native-born American,Christianity,bachelor's degree,bachelor's degree,"travel, volunteering, birdwatching, cycling","economics, computer science","chemistry, literature",37,moderate,80,high,55,moderate,71,high,33,moderate,24.0,84.0,108.0,low_anxiety,female
0bc7fa6add,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,woman,heterosexual,Rome,full-time student,vocational diploma,single,0,immigrant,Islam,upper secondary,master's degree,"yoga, hiking, videogames, travel","maths, physics","philosophy, biology",89,high,74,high,3,low,77,high,80,high,23.0,49.0,72.0,low_anxiety,female
ac19ab6c05,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,bisexual,Lecce,employed full-time,primary school,in a relationship,1,native-born Italian,Hinduism,lower secondary,upper secondary,"videogames, photography, rock climbing","art, physics","computer science, biology",4,low,4,low,87,high,54,moderate,10,low,23.0,85.0,108.0,low_anxiety,female
85600ecdc2,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,22,woman,heterosexual,Philadelphia,full-time student,bachelor's degree,in a relationship,0,immigrant,Christianity,lower secondary,primary school,"rock climbing, yoga, reading novels, board games","history, art","computer science, literature",13,low,21,low,52,moderate,37,moderate,39,moderate,23.0,81.0,104.0,low_anxiety,female
9b65008f3a,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,heterosexual,Los Angeles,employed full-time,lower secondary,single,0,immigrant,Islam,primary school,primary school,"gardening, reading novels","maths, economics","art, history",64,moderate,73,high,2,low,59,moderate,5,low,26.0,49.0,75.0,low_anxiety,female
8b3a41abd6,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,woman,bisexual,Milan,employed full-time,bachelor's degree,in a relationship,0,native-born Italian,Agnostic,master's degree,primary school,"gardening, painting","maths, history","biology, economics",16,low,23,low,31,low,16,low,20,low,23.0,81.0,104.0,low_anxiety,female
56c991d3e1,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,28,woman,heterosexual,Milan,employed full-time,upper secondary,married,2,native-born Italian,Agnostic,no formal education,PhD,"travel, hiking, videogames, painting","art, history","economics, chemistry",20,low,7,low,75,high,11,low,30,low,23.0,85.0,108.0,low_anxiety,female
cfd15f507c,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,29,man,asexual,Bologna,employed full-time,upper secondary,divorced,1,immigrant,Islam,vocational diploma,lower secondary,"cinema, videogames, knitting, photography, volunteering","chemistry, economics","biology, art",49,moderate,66,moderate,50,moderate,83,high,33,moderate,23.0,85.0,108.0,low_anxiety,male
6075bb412f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,genderqueer,heterosexual,Lecce,unemployed,upper secondary,married,0,native-born italian,Christianity,vocational diploma,vocational diploma,"travel, gardening, classical music","history, biology","art, literature",5,low,100,high,94,high,67,high,61,moderate,24.0,84.0,108.0,low_anxiety,other
63392b101c,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,woman,heterosexual,Kansas City,full-time student,vocational diploma,single,0,native-born American,Hinduism,bachelor's degree,bachelor's degree,"running, videogames","biology, literature","art, economics",99,high,2,low,30,low,50,moderate,0,low,23.0,85.0,108.0,low_anxiety,female
6648648e0e,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,35,man,bisexual,Naples,employed full-time,vocational diploma,married,1,native-born Italian,Islam,vocational diploma,PhD,"cinema, knitting, painting, cooking","computer science, history","physics, economics",51,moderate,46,moderate,16,low,52,moderate,75,high,23.0,85.0,108.0,low_anxiety,male
e071b74ca8,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,heterosexual,Naples,full-time student,upper secondary,in a relationship,0,native-born Italian,Buddhism,lower secondary,PhD,"photography, cinema, painting, yoga","history, literature","art, philosophy",16,low,100,high,10,low,47,moderate,7,low,27.0,74.0,101.0,low_anxiety,male
c53a66489a,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,18,man,heterosexual,Chicago,unemployed,vocational diploma,single,0,native-born American,Agnostic,upper secondary,no formal education,"gardening, hiking","computer science, literature","art, economics",79,high,47,moderate,56,moderate,88,high,79,high,23.0,83.0,106.0,low_anxiety,male
353aa863e6,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,24,woman,heterosexual,Naples,employed part-time,upper secondary,married,1,native-born Italian,Hinduism,primary school,vocational diploma,"baking, football (calcio)","philosophy, computer science","literature, history",40,moderate,3,low,94,high,47,moderate,30,low,23.0,85.0,108.0,low_anxiety,female
de517b8755,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,man,heterosexual,Los Angeles,employed full-time,bachelor's degree,married,2,immigrant,Islam,primary school,primary school,"volunteering, knitting, videogames, cooking","philosophy, physics","literature, history",64,moderate,77,high,42,moderate,100,high,22,low,24.0,53.0,77.0,low_anxiety,male
138f949816,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,man,heterosexual,Milan,employed part-time,vocational diploma,in a relationship,1,native-born Italian,Agnostic,no formal education,master's degree,"painting, birdwatching","literature, physics","biology, philosophy",39,moderate,32,low,53,moderate,99,high,75,high,25.0,82.0,107.0,low_anxiety,male
d6b88a3aee,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,agender,heterosexual,Bologna,self-employed,lower secondary,in a relationship,0,native-born italian,Christianity,bachelor's degree,no formal education,"football (calcio), cooking, volunteering, gardening, cycling","physics, history","philosophy, biology",67,high,28,low,99,high,15,low,64,moderate,23.0,86.0,109.0,low_anxiety,other
273a0283f4,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,woman,bisexual,Los Angeles,full-time student,upper secondary,single,0,native-born American,Christianity,lower secondary,vocational diploma,"football (calcio), volunteering, baking, cycling","maths, literature","art, economics",11,low,14,low,8,low,86,high,73,high,23.0,83.0,106.0,low_anxiety,female
06ede8161f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,transgender,heterosexual,Chicago,employed part-time,lower secondary,divorced,0,native-born american,Hinduism,primary school,upper secondary,"cooking, cinema, classical music","maths, economics","chemistry, history",49,moderate,64,moderate,30,low,81,high,69,high,23.0,57.0,80.0,low_anxiety,other
8c598f7797,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,woman,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Hinduism,PhD,master's degree,"knitting, running, cycling","maths, biology","art, physics",67,high,97,high,95,high,47,moderate,58,moderate,23.0,47.0,70.0,low_anxiety,female
7e40523ab9,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,asexual,Rome,full-time student,upper secondary,single,0,native-born Italian,Hinduism,no formal education,lower secondary,"knitting, baking","maths, art","computer science, physics",29,low,35,moderate,82,high,95,high,35,moderate,25.0,45.0,70.0,low_anxiety,male
68974716a9,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,man,heterosexual,Los Angeles,unemployed,upper secondary,in a relationship,0,native-born American,Islam,PhD,vocational diploma,"reading novels, baking, volunteering, football (calcio)","chemistry, economics","philosophy, physics",90,high,82,high,84,high,20,low,65,moderate,25.0,76.0,101.0,low_anxiety,male
e2edd44953,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,29,transgender,heterosexual,Philadelphia,unemployed,upper secondary,divorced,1,native-born american,Christianity,no formal education,lower secondary,"cycling, yoga, rock climbing, cooking, travel","philosophy, maths","economics, biology",66,moderate,51,moderate,65,moderate,23,low,61,moderate,23.0,85.0,108.0,low_anxiety,other
d423df98a7,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,man,heterosexual,Washington DC,part-time student,master's degree,widowed,1,immigrant,Islam,PhD,bachelor's degree,"photography, classical music","art, biology","physics, history",7,low,96,high,37,moderate,54,moderate,31,low,23.0,85.0,108.0,low_anxiety,male
6ad44f9ca5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,50,woman,bisexual,Bari,employed full-time,master's degree,widowed,2,native-born Italian,Christianity,bachelor's degree,bachelor's degree,"board games, knitting, rock climbing, yoga","literature, history","economics, biology",37,moderate,54,moderate,83,high,93,high,72,high,25.0,83.0,108.0,low_anxiety,female
5ab4762f1d,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,transgender,heterosexual,Chicago,unemployed,master's degree,married,2,native-born american,Islam,upper secondary,bachelor's degree,"board games, reading novels, painting","literature, chemistry","art, history",27,low,4,low,96,high,73,high,0,low,23.0,85.0,108.0,low_anxiety,other
fd3b0fb252,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,transgender,bisexual,Kansas City,employed part-time,lower secondary,married,0,immigrant,Hinduism,primary school,primary school,"hiking, cooking, football (calcio), knitting, reading novels","biology, economics","art, literature",98,high,34,moderate,57,moderate,25,low,52,moderate,24.0,85.0,109.0,low_anxiety,other
9069225150,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,woman,bisexual,Bologna,full-time student,vocational diploma,single,0,native-born Italian,Hinduism,bachelor's degree,lower secondary,"travel, birdwatching, volunteering, gardening","maths, philosophy","computer science, physics",7,low,90,high,29,low,84,high,72,high,23.0,43.0,66.0,low_anxiety,female
98ac085cbe,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,asexual,Kansas City,full-time student,upper secondary,in a relationship,0,immigrant,Buddhism,no formal education,PhD,"running, football (calcio)","history, chemistry","physics, economics",0,low,16,low,76,high,83,high,89,high,23.0,86.0,109.0,low_anxiety,male
a0e68b9346,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,man,heterosexual,Washington DC,self-employed,bachelor's degree,in a relationship,0,native-born American,Hinduism,PhD,lower secondary,"running, cinema, travel, reading novels","maths, economics","history, biology",51,moderate,57,moderate,99,high,12,low,43,moderate,24.0,43.0,67.0,low_anxiety,male
1cc038a70a,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,genderqueer,asexual,Lecce,employed full-time,bachelor's degree,divorced,0,immigrant,Islam,master's degree,upper secondary,"photography, painting, football (calcio)","physics, computer science","art, chemistry",59,moderate,51,moderate,90,high,56,moderate,99,high,23.0,86.0,109.0,low_anxiety,other
0980224cfe,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,21,woman,heterosexual,Washington DC,full-time student,bachelor's degree,single,0,native-born American,Atheist,no formal education,vocational diploma,"yoga, photography, painting","maths, philosophy","art, literature",33,moderate,99,high,5,low,71,high,93,high,27.0,50.0,77.0,low_anxiety,female
252ee4c85c,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,man,heterosexual,Bari,employed full-time,vocational diploma,in a relationship,2,immigrant,Islam,master's degree,bachelor's degree,"baking, board games, rock climbing","philosophy, art","maths, biology",36,moderate,7,low,75,high,84,high,61,moderate,24.0,81.0,105.0,low_anxiety,male
4eb79c72b5,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,woman,heterosexual,Milan,unemployed,bachelor's degree,single,0,native-born italian,Islam,master's degree,vocational diploma,"football (calcio), yoga, hiking, travel","philosophy, economics","art, computer science",28,low,41,moderate,37,moderate,33,moderate,42,moderate,23.0,86.0,109.0,low_anxiety,female
e96264da88,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,agender,heterosexual,Bari,employed full-time,bachelor's degree,married,0,native-born italian,Christianity,PhD,primary school,"cinema, volunteering, knitting","history, economics","physics, chemistry",54,moderate,72,high,57,moderate,70,high,4,low,23.0,83.0,106.0,low_anxiety,other
18f1ad4087,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,30,agender,bisexual,Bari,self-employed,primary school,married,0,native-born italian,Agnostic,master's degree,master's degree,"yoga, rock climbing, painting, cycling, classical music","computer science, chemistry","history, maths",93,high,4,low,77,high,3,low,4,low,23.0,84.0,107.0,low_anxiety,other
e095b6e25f,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,20,woman,heterosexual,New York,full-time student,upper secondary,single,0,immigrant,Atheist,master's degree,vocational diploma,"classical music, videogames, cycling, reading novels, rock climbing","literature, computer science","physics, art",12,low,38,moderate,70,high,41,moderate,2,low,23.0,85.0,108.0,low_anxiety,female
22b578afad,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,40,woman,heterosexual,Los Angeles,employed full-time,lower secondary,in a relationship,0,native-born American,Islam,bachelor's degree,primary school,"hiking, running, classical music","maths, physics","literature, computer science",86,high,12,low,62,moderate,67,high,75,high,23.0,63.0,86.0,low_anxiety,female
90fdf0cc69,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,25,man,heterosexual,Washington DC,part-time student,bachelor's degree,married,1,immigrant,Hinduism,PhD,primary school,"volunteering, cooking, gardening, photography, travel","biology, computer science","history, art",4,low,86,high,77,high,26,low,97,high,24.0,85.0,109.0,low_anxiety,male
3aca89f497,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,70,woman,heterosexual,Rome,retired,upper secondary,divorced,2,immigrant,Atheist,vocational diploma,lower secondary,"classical music, birdwatching, painting","maths, literature","computer science, art",22,low,56,moderate,59,moderate,18,low,51,moderate,23.0,86.0,109.0,low_anxiety,female
28ce27c715,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,19,man,heterosexual,Kansas City,full-time student,upper secondary,single,0,native-born American,Islam,no formal education,master's degree,"hiking, baking","history, computer science","biology, philosophy",16,low,27,low,43,moderate,23,low,53,moderate,23.0,81.0,104.0,low_anxiety,male
cf9e32c135,anita-next-24b-dolphin-mistral-uncensored-ita-i1,human,23,man,heterosexual,Milan,self-employed,bachelor's degree,single,0,native-born Italian,Islam,bachelor's degree,primary school,"gardening, cooking, painting, football (calcio), volunteering","computer science, biology","chemistry, history",79,high,54,moderate,74,high,8,low,14,low,24.0,84.0,108.0,low_anxiety,male
