run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level
e58e9ece8a,ibm/granite-4-h-tiny,human,30,man,heterosexual,Bari,self-employed,bachelor's degree,married,2,native-born Italian,Islam,PhD,vocational diploma,"painting, hiking, football (calcio)","philosophy, art","maths, economics",71,high,49,moderate,96,high,62,moderate,31,low
d48df86e48,ibm-granite/granite-4.0-h-tiny,human,25,genderqueer,heterosexual,Chicago,employed part-time,vocational diploma,married,1,immigrant,Judaism,bachelor's degree,PhD,"birdwatching, rock climbing","art, literature","computer science, history",50,moderate,37,moderate,72,high,37,moderate,20,low
7a9273863f,ibm/granite-4-h-tiny,human,50,man,heterosexual,Bologna,employed full-time,vocational diploma,in a relationship,1,native-born Italian,Christianity,upper secondary,no formal education,"rock climbing, birdwatching, yoga, running","art, biology","computer science, economics",45,moderate,64,moderate,58,moderate,68,high,70,high
cc0df7a472,ibm/granite-4-h-tiny,human,23,man,heterosexual,Kansas City,self-employed,upper secondary,single,0,native-born American,Hinduism,lower secondary,lower secondary,"painting, board games, classical music, cooking","history, computer science","art, chemistry",59,moderate,77,high,20,low,89,high,19,low
a881938ea7,ibm/granite-4-h-tiny,human,30,man,asexual,Philadelphia,employed part-time,lower secondary,in a relationship,0,native-born American,Islam,primary school,primary school,"travel, baking, reading novels, knitting, painting","biology, art","economics, history",13,low,28,low,54,moderate,81,high,60,moderate
9a636578c2,ibm/granite-4-h-tiny,human,60,man,heterosexual,Chicago,self-employed,bachelor's degree,single,0,native-born American,Hinduism,vocational diploma,PhD,"rock climbing, painting, travel, reading novels","art, economics","philosophy, physics",21,low,21,low,8,low,0,low,55,moderate
663c5a4552,ibm-granite/granite-4.0-h-tiny,human,19,man,heterosexual,Lecce,employed part-time,vocational diploma,married,0,native-born italian,Islam,PhD,lower secondary,"reading novels, cooking","literature, biology","computer science, maths",79,high,50,moderate,98,high,47,moderate,51,moderate
401f4e6cd9,ibm/granite-4-h-tiny,human,21,woman,heterosexual,New York,full-time student,upper secondary,single,0,native-born American,Judaism,master's degree,master's degree,"football (calcio), running, cycling, rock climbing","philosophy, physics","economics, literature",98,high,43,moderate,8,low,28,low,91,high
b2a586a3be,ibm/granite-4-h-tiny,human,50,man,heterosexual,Milan,employed part-time,vocational diploma,married,2,native-born Italian,Hinduism,bachelor's degree,lower secondary,"birdwatching, classical music, volunteering, cinema","literature, economics","art, maths",48,moderate,74,high,68,high,61,moderate,30,low
769686bfb6,ibm-granite/granite-4.0-h-tiny,human,35,agender,heterosexual,Chicago,employed part-time,bachelor's degree,widowed,0,immigrant,Judaism,upper secondary,upper secondary,"gardening, running, cinema, cycling, photography","philosophy, chemistry","physics, economics",88,high,57,moderate,37,moderate,8,low,96,high
e887257c1a,ibm/granite-4-h-tiny,human,19,woman,bisexual,Bari,unemployed,upper secondary,single,0,immigrant,Buddhism,master's degree,PhD,"running, volunteering","literature, maths","chemistry, biology",5,low,60,moderate,82,high,35,moderate,3,low
ddd8b4baf0,ibm/granite-4-h-tiny,human,50,man,heterosexual,Bologna,employed full-time,vocational diploma,single,0,native-born Italian,Hinduism,no formal education,upper secondary,"reading novels, football (calcio)","art, maths","biology, computer science",44,moderate,51,moderate,82,high,33,moderate,4,low
f03a462949,ibm/granite-4-h-tiny,human,70,woman,heterosexual,Los Angeles,self-employed,lower secondary,married,0,native-born american,Islam,upper secondary,no formal education,"cycling, cinema","economics, computer science","physics, biology",12,low,81,high,62,moderate,56,moderate,44,moderate
4648880398,ibm/granite-4-h-tiny,human,18,woman,homosexual,Washington DC,full-time student,vocational diploma,single,0,native-born American,Atheist,lower secondary,bachelor's degree,"board games, yoga, volunteering, running, classical music","chemistry, literature","philosophy, physics",70,high,98,high,81,high,21,low,56,moderate
77ac91f80f,ibm/granite-4-h-tiny,human,20,woman,bisexual,Bari,full-time student,vocational diploma,single,0,immigrant,Christianity,bachelor's degree,lower secondary,"board games, travel, reading novels","art, chemistry","economics, computer science",5,low,74,high,49,moderate,14,low,54,moderate
f1bd736203,ibm/granite-4-h-tiny,human,70,man,heterosexual,Bari,retired,lower secondary,married,1,native-born Italian,Hinduism,upper secondary,lower secondary,"baking, rock climbing, cycling, yoga, reading novels","art, computer science","literature, economics",6,low,6,low,15,low,67,high,47,moderate
2c0df74e1e,ibm/granite-4-h-tiny,human,21,woman,bisexual,Bari,full-time student,upper secondary,single,1,native-born Italian,Islam,vocational diploma,master's degree,"running, football (calcio), birdwatching, painting","chemistry, art","philosophy, literature",8,low,45,moderate,86,high,93,high,29,low
f12c86ac84,ibm-granite/granite-4.0-h-tiny,human,35,man,heterosexual,Chicago,self-employed,bachelor's degree,single,1,native-born American,Islam,primary school,upper secondary,"baking, hiking, cycling, running","physics, computer science","maths, chemistry",75,high,69,high,0,low,71,high,10,low
e11ce3e73b,ibm/granite-4-h-tiny,human,35,woman,heterosexual,Lecce,employed full-time,vocational diploma,divorced,2,native-born Italian,Islam,no formal education,primary school,"travel, gardening","philosophy, computer science","art, chemistry",30,low,30,low,16,low,46,moderate,54,moderate
874fb59fc7,ibm/granite-4-h-tiny,human,35,woman,bisexual,Los Angeles,employed full-time,upper secondary,married,2,native-born American,Christianity,primary school,master's degree,"photography, travel","history, physics","computer science, economics",93,high,7,low,50,moderate,94,high,1,low
f6872dfc39,ibm/granite-4-h-tiny,human,21,woman,heterosexual,Naples,employed part-time,bachelor's degree,in a relationship,0,native-born Italian,Christianity,no formal education,lower secondary,"knitting, football (calcio), gardening, reading novels","chemistry, physics","biology, maths",45,moderate,38,moderate,69,high,21,low,40,moderate
8f6fab7f0a,ibm/granite-4-h-tiny,human,19,man,heterosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Hinduism,bachelor's degree,bachelor's degree,"yoga, travel, classical music","physics, biology","chemistry, art",42,moderate,58,moderate,43,moderate,83,high,95,high
c5dd402671,ibm-granite/granite-4.0-h-tiny,human,19,man,heterosexual,Philadelphia,full-time student,vocational diploma,in a relationship,0,native-born American,Hinduism,upper secondary,master's degree,"classical music, travel, reading novels, rock climbing","economics, computer science","literature, chemistry",89,high,58,moderate,1,low,9,low,56,moderate
001eb79a3d,ibm-granite/granite-4.0-h-tiny,human,70,man,heterosexual,Chicago,retired,PhD,widowed,0,native-born american,Hinduism,lower secondary,PhD,"cooking, volunteering, gardening","history, economics","computer science, chemistry",71,high,2,low,62,moderate,37,moderate,67,high
c2da218ea3,ibm/granite-4-h-tiny,human,25,woman,heterosexual,Lecce,employed part-time,vocational diploma,married,0,immigrant,Islam,primary school,lower secondary,"volunteering, yoga, cinema, reading novels, birdwatching","biology, literature","economics, physics",63,moderate,2,low,40,moderate,70,high,93,high
e203908d02,ibm/granite-4-h-tiny,human,50,transgender,heterosexual,Bologna,employed full-time,vocational diploma,widowed,0,immigrant,Christianity,bachelor's degree,bachelor's degree,"football (calcio), videogames, hiking, cinema","biology, literature","maths, philosophy",36,moderate,66,moderate,78,high,25,low,55,moderate
fc5df519c3,ibm-granite/granite-4.0-h-tiny,human,18,transgender,heterosexual,Kansas City,employed part-time,vocational diploma,married,0,native-born american,Islam,lower secondary,lower secondary,"board games, volunteering, videogames, birdwatching","art, biology","maths, chemistry",64,moderate,73,high,83,high,57,moderate,86,high
56207e1632,ibm/granite-4-h-tiny,human,70,woman,bisexual,Bologna,retired,upper secondary,married,0,native-born Italian,Christianity,primary school,upper secondary,"yoga, knitting, rock climbing, baking, photography","chemistry, literature","history, art",20,low,42,moderate,79,high,34,moderate,90,high
185c43993a,ibm/granite-4-h-tiny,human,21,woman,asexual,Naples,full-time student,upper secondary,in a relationship,0,immigrant,Christianity,vocational diploma,master's degree,"baking, yoga, photography","chemistry, philosophy","physics, economics",66,moderate,4,low,75,high,84,high,19,low
2835056398,ibm/granite-4-h-tiny,human,29,man,heterosexual,Los Angeles,employed part-time,lower secondary,married,1,immigrant,Hinduism,PhD,lower secondary,"cycling, reading novels","economics, chemistry","philosophy, literature",73,high,8,low,97,high,32,low,6,low
4f95d5c364,ibm/granite-4-h-tiny,human,30,woman,heterosexual,Bari,self-employed,bachelor's degree,married,0,native-born Italian,Islam,vocational diploma,primary school,"volunteering, cooking, rock climbing","computer science, economics","biology, history",53,moderate,80,high,16,low,60,moderate,74,high
7ad8b6fe0b,ibm/granite-4-h-tiny,human,50,woman,heterosexual,Kansas City,unemployed,lower secondary,married,0,native-born American,Islam,bachelor's degree,PhD,"reading novels, rock climbing, classical music, travel","economics, history","chemistry, art",8,low,86,high,88,high,89,high,54,moderate
dbaad4a39c,ibm-granite/granite-4.0-h-tiny,human,29,woman,bisexual,Philadelphia,unemployed,vocational diploma,in a relationship,0,native-born american,Christianity,bachelor's degree,upper secondary,"photography, cycling","economics, biology","philosophy, chemistry",66,moderate,91,high,5,low,96,high,21,low
77b6e50a84,ibm/granite-4-h-tiny,human,23,woman,heterosexual,Lecce,full-time student,bachelor's degree,single,0,native-born Italian,Hinduism,lower secondary,bachelor's degree,"football (calcio), yoga, cycling, cinema","maths, economics","literature, biology",68,high,16,low,10,low,3,low,11,low
7509eeed87,ibm/granite-4-h-tiny,human,24,transgender,heterosexual,Rome,employed full-time,upper secondary,single,2,native-born italian,Christianity,no formal education,PhD,"rock climbing, birdwatching, baking, cycling, painting","philosophy, economics","biology, maths",17,low,36,moderate,48,moderate,32,low,81,high
d76015e127,ibm/granite-4-h-tiny,human,19,man,bisexual,Los Angeles,full-time student,vocational diploma,single,0,native-born American,Hinduism,bachelor's degree,vocational diploma,"board games, knitting","maths, literature","art, economics",62,moderate,41,moderate,78,high,23,low,26,low
36ed280fdb,ibm/granite-4-h-tiny,human,20,man,heterosexual,Naples,employed part-time,upper secondary,single,0,native-born Italian,Islam,upper secondary,bachelor's degree,"cinema, volunteering, painting","history, biology","philosophy, art",60,moderate,60,moderate,70,high,36,moderate,92,high
34509dde05,ibm/granite-4-h-tiny,human,23,woman,heterosexual,Los Angeles,unemployed,bachelor's degree,single,0,immigrant,Agnostic,vocational diploma,lower secondary,"hiking, knitting, football (calcio)","history, economics","chemistry, art",44,moderate,90,high,94,high,9,low,11,low
3d435d76b5,ibm/granite-4-h-tiny,human,40,man,heterosexual,Philadelphia,self-employed,vocational diploma,married,0,native-born American,Christianity,bachelor's degree,vocational diploma,"baking, photography","computer science, history","biology, physics",28,low,30,low,74,high,41,moderate,93,high
3598082e51,ibm-granite/granite-4.0-h-tiny,human,29,genderqueer,heterosexual,Rome,unemployed,no formal education,divorced,2,native-born italian,Hinduism,no formal education,bachelor's degree,"painting, videogames","chemistry, philosophy","computer science, literature",30,low,96,high,23,low,55,moderate,51,moderate
531b51a7df,ibm-granite/granite-4.0-h-tiny,human,50,man,asexual,New York,employed full-time,vocational diploma,married,1,native-born American,Christianity,PhD,vocational diploma,"reading novels, rock climbing, cycling, knitting","philosophy, chemistry","history, physics",24,low,42,moderate,33,moderate,27,low,83,high
323c9ad7ea,ibm/granite-4-h-tiny,human,24,woman,asexual,Lecce,employed part-time,bachelor's degree,single,0,native-born Italian,Christianity,PhD,upper secondary,"painting, rock climbing, photography, hiking","economics, history","biology, physics",88,high,68,high,11,low,16,low,52,moderate
4cb3442ea3,ibm/granite-4-h-tiny,human,50,woman,heterosexual,Lecce,self-employed,vocational diploma,single,1,native-born Italian,Christianity,master's degree,bachelor's degree,"running, classical music","literature, economics","art, maths",66,moderate,31,low,97,high,90,high,43,moderate
153b141ef8,ibm/granite-4-h-tiny,human,21,woman,heterosexual,Bologna,full-time student,vocational diploma,in a relationship,0,immigrant,Buddhism,PhD,upper secondary,"rock climbing, hiking, running, classical music, videogames","biology, economics","chemistry, maths",96,high,77,high,18,low,81,high,23,low
4bb7a23dbf,ibm/granite-4-h-tiny,human,21,man,heterosexual,Bari,unemployed,vocational diploma,single,0,native-born Italian,Agnostic,vocational diploma,primary school,"gardening, volunteering","economics, computer science","philosophy, biology",19,low,11,low,21,low,76,high,38,moderate
30c002ce91,ibm/granite-4-h-tiny,human,27,woman,bisexual,Kansas City,unemployed,vocational diploma,in a relationship,1,native-born American,Atheist,primary school,upper secondary,"gardening, yoga, hiking, photography, running","chemistry, art","computer science, biology",64,moderate,14,low,22,low,75,high,39,moderate
